point cloud with 13904 points in dimension 3
distance matrix with 13904 points
value range: [0.00183932,8.49817]
 [0,0.03385)
 [0,0.0338635)
 [0,0.033893)
 [0,0.0338988)
 [0,0.033899)
 [0,0.0339245)
 [0,0.0339335)
 [0,0.0339569)
 [0,0.0340422)
 [0,0.0340488)
 [0,0.0340932)
 [0,0.0340965)
 [0,0.034111)
 [0,0.0341186)
 [0,0.0341227)
 [0,0.0341502)
 [0,0.0341692)
 [0,0.0341697)
 [0,0.0341701)
 [0,0.0341736)
 [0,0.0341739)
 [0,0.0341787)
 [0,0.0342482)
 [0,0.0342858)
 [0,0.0342893)
 [0,0.0343177)
 [0,0.0343263)
 [0,0.0343343)
 [0,0.0343621)
 [0,0.0344286)
 [0,0.0344342)
 [0,0.0344393)
 [0,0.0344578)
 [0,0.0344634)
 [0,0.0344883)
 [0,0.0345038)
 [0,0.0345097)
 [0,0.0345103)
 [0,0.0345296)
 [0,0.0345345)
 [0,0.0345385)
 [0,0.034589)
 [0,0.0345967)
 [0,0.0346054)
 [0,0.0346107)
 [0,0.0346182)
 [0,0.0346231)
 [0,0.0346363)
 [0,0.0346403)
 [0,0.0346725)
 [0,0.0346835)
 [0,0.0346902)
 [0,0.034695)
 [0,0.0347171)
 [0,0.0347302)
 [0,0.0347389)
 [0,0.03476)
 [0,0.0347604)
 [0,0.0347694)
 [0,0.0348035)
 [0,0.0348035)
 [0,0.0348389)
 [0,0.034844)
 [0,0.0348554)
 [0,0.0348567)
 [0,0.0349015)
 [0,0.0349061)
 [0,0.0349108)
 [0,0.034913)
 [0,0.034938)
 [0,0.0349384)
 [0,0.0349644)
 [0,0.0349721)
 [0,0.0349745)
 [0,0.0349769)
 [0,0.0349775)
 [0,0.0349897)
 [0,0.0350022)
 [0,0.0350123)
 [0,0.0350256)
 [0,0.0350282)
 [0,0.0350449)
 [0,0.0350598)
 [0,0.0350804)
 [0,0.0350891)
 [0,0.0351039)
 [0,0.0351056)
 [0,0.0351098)
 [0,0.0351189)
 [0,0.0351305)
 [0,0.0351342)
 [0,0.0351426)
 [0,0.0351565)
 [0,0.0351753)
 [0,0.0351757)
 [0,0.0352035)
 [0,0.0352186)
 [0,0.0352745)
 [0,0.0352801)
 [0,0.0352824)
 [0,0.0352847)
 [0,0.0352973)
 [0,0.0352981)
 [0,0.035303)
 [0,0.0353157)
 [0,0.0353251)
 [0,0.0353523)
 [0,0.035379)
 [0,0.0354009)
 [0,0.0354063)
 [0,0.0354064)
 [0,0.0354073)
 [0,0.0354128)
 [0,0.0354822)
 [0,0.0354856)
 [0,0.0355019)
 [0,0.0355057)
 [0,0.0355157)
 [0,0.0355238)
 [0,0.0355355)
 [0,0.0355475)
 [0,0.0355661)
 [0,0.0355743)
 [0,0.0356188)
 [0,0.0356599)
 [0,0.0356659)
 [0,0.0356852)
 [0,0.0356906)
 [0,0.0357031)
 [0,0.0357183)
 [0,0.0357194)
 [0,0.0357524)
 [0,0.0357756)
 [0,0.0357869)
 [0,0.0357931)
 [0,0.0358137)
 [0,0.0358288)
 [0,0.0358384)
 [0,0.0358409)
 [0,0.0358492)
 [0,0.0358781)
 [0,0.0358904)
 [0,0.0358905)
 [0,0.0359002)
 [0,0.0359005)
 [0,0.0359068)
 [0,0.035909)
 [0,0.0359153)
 [0,0.0359243)
 [0,0.0359474)
 [0,0.0359619)
 [0,0.0359688)
 [0,0.0359772)
 [0,0.0360278)
 [0,0.0360328)
 [0,0.0360339)
 [0,0.0360458)
 [0,0.0360648)
 [0,0.0360949)
 [0,0.03615)
 [0,0.0361547)
 [0,0.0361548)
 [0,0.0361654)
 [0,0.0361711)
 [0,0.0361714)
 [0,0.0361734)
 [0,0.0361901)
 [0,0.03621)
 [0,0.0362361)
 [0,0.0362522)
 [0,0.0362584)
 [0,0.0362595)
 [0,0.036294)
 [0,0.0362956)
 [0,0.0363058)
 [0,0.0363122)
 [0,0.0363267)
 [0,0.0363525)
 [0,0.0363583)
 [0,0.0363617)
 [0,0.0363715)
 [0,0.0363884)
 [0,0.0364015)
 [0,0.036403)
 [0,0.0364228)
 [0,0.0364499)
 [0,0.036451)
 [0,0.0364625)
 [0,0.0364733)
 [0,0.0364816)
 [0,0.0364954)
 [0,0.0364957)
 [0,0.0365048)
 [0,0.0365079)
 [0,0.0365234)
 [0,0.0365276)
 [0,0.0365379)
 [0,0.0365469)
 [0,0.0365602)
 [0,0.0365603)
 [0,0.0365656)
 [0,0.0366006)
 [0,0.0366091)
 [0,0.03661)
 [0,0.0366776)
 [0,0.036685)
 [0,0.0366874)
 [0,0.0366915)
 [0,0.0366961)
 [0,0.0367036)
 [0,0.0367069)
 [0,0.0367243)
 [0,0.0367381)
 [0,0.0367619)
 [0,0.0367719)
 [0,0.036803)
 [0,0.0368031)
 [0,0.0368092)
 [0,0.0368426)
 [0,0.0368524)
 [0,0.0368605)
 [0,0.0368718)
 [0,0.0369056)
 [0,0.036912)
 [0,0.0369358)
 [0,0.0369452)
 [0,0.036946)
 [0,0.036961)
 [0,0.0369695)
 [0,0.0369794)
 [0,0.0369798)
 [0,0.0370073)
 [0,0.0370087)
 [0,0.0370104)
 [0,0.0370197)
 [0,0.0370224)
 [0,0.0370269)
 [0,0.0370756)
 [0,0.0370775)
 [0,0.0370937)
 [0,0.0370997)
 [0,0.037101)
 [0,0.037103)
 [0,0.0371074)
 [0,0.037108)
 [0,0.037132)
 [0,0.037144)
 [0,0.0371945)
 [0,0.0372125)
 [0,0.0372246)
 [0,0.0372298)
 [0,0.0372383)
 [0,0.037239)
 [0,0.0372514)
 [0,0.0372883)
 [0,0.0372935)
 [0,0.037335)
 [0,0.0373373)
 [0,0.0373468)
 [0,0.0373545)
 [0,0.0373628)
 [0,0.0373669)
 [0,0.0373937)
 [0,0.0374082)
 [0,0.0374201)
 [0,0.0374392)
 [0,0.0374443)
 [0,0.0374552)
 [0,0.0374807)
 [0,0.037489)
 [0,0.0374904)
 [0,0.0374928)
 [0,0.0374968)
 [0,0.0375097)
 [0,0.0375097)
 [0,0.0375684)
 [0,0.0375808)
 [0,0.0375979)
 [0,0.0376148)
 [0,0.0376222)
 [0,0.0376271)
 [0,0.0376509)
 [0,0.037676)
 [0,0.037679)
 [0,0.03769)
 [0,0.0377)
 [0,0.0377057)
 [0,0.037707)
 [0,0.0377218)
 [0,0.0377335)
 [0,0.0377415)
 [0,0.0377608)
 [0,0.0377678)
 [0,0.0377789)
 [0,0.0377817)
 [0,0.0378073)
 [0,0.0378293)
 [0,0.0378349)
 [0,0.0378508)
 [0,0.0378681)
 [0,0.0379281)
 [0,0.0379336)
 [0,0.0379509)
 [0,0.0379526)
 [0,0.0379794)
 [0,0.0379823)
 [0,0.0379956)
 [0,0.0379985)
 [0,0.038)
 [0,0.0380318)
 [0,0.038046)
 [0,0.03805)
 [0,0.0380589)
 [0,0.0380662)
 [0,0.0380687)
 [0,0.0380789)
 [0,0.0380885)
 [0,0.0380947)
 [0,0.0381119)
 [0,0.0381246)
 [0,0.0381247)
 [0,0.0381273)
 [0,0.03814)
 [0,0.0381481)
 [0,0.0381492)
 [0,0.0381561)
 [0,0.0381713)
 [0,0.0382031)
 [0,0.0382078)
 [0,0.0382225)
 [0,0.0382319)
 [0,0.0382341)
 [0,0.0382456)
 [0,0.0382565)
 [0,0.0382684)
 [0,0.0382696)
 [0,0.0382891)
 [0,0.0383121)
 [0,0.0383294)
 [0,0.0383501)
 [0,0.0383683)
 [0,0.0383929)
 [0,0.0384476)
 [0,0.0384687)
 [0,0.0384768)
 [0,0.0384915)
 [0,0.0384931)
 [0,0.0385082)
 [0,0.0385354)
 [0,0.0385846)
 [0,0.038616)
 [0,0.0386367)
 [0,0.0386598)
 [0,0.0386712)
 [0,0.0387037)
 [0,0.0387746)
 [0,0.0387781)
 [0,0.0387786)
 [0,0.038805)
 [0,0.0388319)
 [0,0.0388389)
 [0,0.0388661)
 [0,0.0388717)
 [0,0.0388994)
 [0,0.0389371)
 [0,0.0389527)
 [0,0.0389562)
 [0,0.038963)
 [0,0.0389772)
 [0,0.0389796)
 [0,0.0389932)
 [0,0.039001)
 [0,0.0390664)
 [0,0.039069)
 [0,0.0390911)
 [0,0.0390927)
 [0,0.039097)
 [0,0.0391198)
 [0,0.0391509)
 [0,0.0391584)
 [0,0.0391656)
 [0,0.0391727)
 [0,0.0391964)
 [0,0.0392035)
 [0,0.0392052)
 [0,0.0392108)
 [0,0.0392117)
 [0,0.0392264)
 [0,0.0392349)
 [0,0.0392879)
 [0,0.039288)
 [0,0.0392953)
 [0,0.039297)
 [0,0.0392971)
 [0,0.0393205)
 [0,0.0393261)
 [0,0.0393346)
 [0,0.0393377)
 [0,0.0393483)
 [0,0.0393786)
 [0,0.0393945)
 [0,0.0393946)
 [0,0.0394149)
 [0,0.0394206)
 [0,0.0394217)
 [0,0.0394329)
 [0,0.0394369)
 [0,0.0394408)
 [0,0.0394415)
 [0,0.0394473)
 [0,0.0394743)
 [0,0.0394824)
 [0,0.0394833)
 [0,0.0394904)
 [0,0.0394905)
 [0,0.0395196)
 [0,0.0395427)
 [0,0.039551)
 [0,0.0395724)
 [0,0.0395839)
 [0,0.0395977)
 [0,0.0396156)
 [0,0.0396196)
 [0,0.0396212)
 [0,0.0396225)
 [0,0.0396337)
 [0,0.0396376)
 [0,0.0396504)
 [0,0.0396624)
 [0,0.0396695)
 [0,0.0396909)
 [0,0.0397561)
 [0,0.0397665)
 [0,0.0397766)
 [0,0.0397844)
 [0,0.0397865)
 [0,0.0397923)
 [0,0.0398212)
 [0,0.0398217)
 [0,0.0398305)
 [0,0.039854)
 [0,0.0398856)
 [0,0.0398895)
 [0,0.0399047)
 [0,0.0399145)
 [0,0.039915)
 [0,0.0399331)
 [0,0.0399433)
 [0,0.0399549)
 [0,0.039959)
 [0,0.0399775)
 [0,0.0400041)
 [0,0.040024)
 [0,0.0400351)
 [0,0.0400484)
 [0,0.0400636)
 [0,0.0400736)
 [0,0.0400861)
 [0,0.0400929)
 [0,0.0401159)
 [0,0.0401201)
 [0,0.0401472)
 [0,0.040163)
 [0,0.0401746)
 [0,0.0401875)
 [0,0.0402027)
 [0,0.0402074)
 [0,0.0402084)
 [0,0.0402181)
 [0,0.0402369)
 [0,0.0402685)
 [0,0.0402696)
 [0,0.0402715)
 [0,0.0402825)
 [0,0.0403113)
 [0,0.0403123)
 [0,0.040328)
 [0,0.0403446)
 [0,0.040349)
 [0,0.0403583)
 [0,0.0403862)
 [0,0.0404259)
 [0,0.0404266)
 [0,0.0404275)
 [0,0.0404373)
 [0,0.0404395)
 [0,0.0404441)
 [0,0.0404512)
 [0,0.0404899)
 [0,0.0405028)
 [0,0.0405095)
 [0,0.0405232)
 [0,0.040531)
 [0,0.0405511)
 [0,0.0405552)
 [0,0.0405553)
 [0,0.0405613)
 [0,0.0405676)
 [0,0.0405851)
 [0,0.0405875)
 [0,0.0405878)
 [0,0.0405957)
 [0,0.040596)
 [0,0.0406127)
 [0,0.0406287)
 [0,0.0406882)
 [0,0.0406902)
 [0,0.0407203)
 [0,0.0407226)
 [0,0.040732)
 [0,0.0407431)
 [0,0.04075)
 [0,0.0407638)
 [0,0.0407643)
 [0,0.0407643)
 [0,0.0407677)
 [0,0.0407869)
 [0,0.0407978)
 [0,0.0407996)
 [0,0.0408055)
 [0,0.0408121)
 [0,0.040815)
 [0,0.0408446)
 [0,0.0408466)
 [0,0.040851)
 [0,0.0408543)
 [0,0.0408701)
 [0,0.0409054)
 [0,0.0409323)
 [0,0.0409389)
 [0,0.0409464)
 [0,0.0409484)
 [0,0.0409534)
 [0,0.0409626)
 [0,0.0409693)
 [0,0.040977)
 [0,0.0409807)
 [0,0.0409847)
 [0,0.040997)
 [0,0.0409995)
 [0,0.0410107)
 [0,0.0410229)
 [0,0.0410231)
 [0,0.041024)
 [0,0.0410244)
 [0,0.0410613)
 [0,0.0410617)
 [0,0.0410706)
 [0,0.0410789)
 [0,0.041095)
 [0,0.0410967)
 [0,0.0411084)
 [0,0.0411289)
 [0,0.041136)
 [0,0.041141)
 [0,0.041144)
 [0,0.0411781)
 [0,0.0411882)
 [0,0.0412051)
 [0,0.0412068)
 [0,0.0412221)
 [0,0.0412342)
 [0,0.0412431)
 [0,0.0412774)
 [0,0.0412829)
 [0,0.0412938)
 [0,0.0412951)
 [0,0.041296)
 [0,0.0413449)
 [0,0.0413469)
 [0,0.0413493)
 [0,0.0413708)
 [0,0.0413757)
 [0,0.0413838)
 [0,0.0413878)
 [0,0.0413915)
 [0,0.0413995)
 [0,0.0414145)
 [0,0.0414185)
 [0,0.0414193)
 [0,0.0414206)
 [0,0.0414245)
 [0,0.0414267)
 [0,0.0414271)
 [0,0.0414571)
 [0,0.0414594)
 [0,0.0414611)
 [0,0.0414778)
 [0,0.0414829)
 [0,0.0414851)
 [0,0.0414913)
 [0,0.0414999)
 [0,0.0415314)
 [0,0.0415346)
 [0,0.0415529)
 [0,0.0415766)
 [0,0.0415865)
 [0,0.0416075)
 [0,0.0416115)
 [0,0.0416166)
 [0,0.0416198)
 [0,0.0416215)
 [0,0.0416236)
 [0,0.0416263)
 [0,0.0416375)
 [0,0.0416396)
 [0,0.0416439)
 [0,0.0416599)
 [0,0.0416626)
 [0,0.0416734)
 [0,0.0416854)
 [0,0.0416947)
 [0,0.0417164)
 [0,0.0417344)
 [0,0.0417363)
 [0,0.0417536)
 [0,0.0417539)
 [0,0.0417976)
 [0,0.0418131)
 [0,0.0418472)
 [0,0.0418524)
 [0,0.0418649)
 [0,0.041876)
 [0,0.0418804)
 [0,0.0419389)
 [0,0.0419406)
 [0,0.0419414)
 [0,0.0419811)
 [0,0.0419891)
 [0,0.0419904)
 [0,0.0419916)
 [0,0.0419954)
 [0,0.0420062)
 [0,0.0420079)
 [0,0.042027)
 [0,0.0420498)
 [0,0.0420633)
 [0,0.0420716)
 [0,0.0420804)
 [0,0.0420837)
 [0,0.042087)
 [0,0.0420879)
 [0,0.04209)
 [0,0.0420902)
 [0,0.0420963)
 [0,0.042099)
 [0,0.0421015)
 [0,0.0421074)
 [0,0.0421294)
 [0,0.0421304)
 [0,0.0421736)
 [0,0.0421759)
 [0,0.0421896)
 [0,0.0421926)
 [0,0.0422079)
 [0,0.0422125)
 [0,0.0422153)
 [0,0.0422189)
 [0,0.042248)
 [0,0.042257)
 [0,0.0422571)
 [0,0.0422619)
 [0,0.042269)
 [0,0.0422774)
 [0,0.0422779)
 [0,0.0422793)
 [0,0.0422957)
 [0,0.0422996)
 [0,0.0423055)
 [0,0.0423074)
 [0,0.0423166)
 [0,0.0423393)
 [0,0.0423496)
 [0,0.0423667)
 [0,0.0423696)
 [0,0.0423861)
 [0,0.0423872)
 [0,0.0424081)
 [0,0.0424342)
 [0,0.0424365)
 [0,0.0424404)
 [0,0.0424491)
 [0,0.0424494)
 [0,0.0424666)
 [0,0.0424712)
 [0,0.0424717)
 [0,0.0425027)
 [0,0.0425176)
 [0,0.0425208)
 [0,0.042543)
 [0,0.0425536)
 [0,0.0425672)
 [0,0.0425682)
 [0,0.0425779)
 [0,0.0425962)
 [0,0.0425996)
 [0,0.0426362)
 [0,0.0426398)
 [0,0.0426398)
 [0,0.0426551)
 [0,0.0426573)
 [0,0.042659)
 [0,0.0426637)
 [0,0.0426638)
 [0,0.0426725)
 [0,0.0426728)
 [0,0.0426843)
 [0,0.0427077)
 [0,0.0427123)
 [0,0.0427328)
 [0,0.042751)
 [0,0.0427876)
 [0,0.042796)
 [0,0.0428027)
 [0,0.0428092)
 [0,0.0428178)
 [0,0.0428182)
 [0,0.042819)
 [0,0.0428475)
 [0,0.0428674)
 [0,0.042868)
 [0,0.0428709)
 [0,0.0428831)
 [0,0.0428855)
 [0,0.0428918)
 [0,0.0429041)
 [0,0.0429123)
 [0,0.042919)
 [0,0.042943)
 [0,0.0429608)
 [0,0.0429674)
 [0,0.0429856)
 [0,0.0429863)
 [0,0.0430039)
 [0,0.0430364)
 [0,0.0430396)
 [0,0.0430596)
 [0,0.0430732)
 [0,0.0430775)
 [0,0.0430833)
 [0,0.0430879)
 [0,0.0431045)
 [0,0.0431089)
 [0,0.0431591)
 [0,0.0431688)
 [0,0.0431948)
 [0,0.043213)
 [0,0.043227)
 [0,0.0432437)
 [0,0.0432494)
 [0,0.0432512)
 [0,0.043259)
 [0,0.0432697)
 [0,0.0432698)
 [0,0.0432704)
 [0,0.043287)
 [0,0.043334)
 [0,0.0433485)
 [0,0.0433511)
 [0,0.0433617)
 [0,0.0433764)
 [0,0.0433978)
 [0,0.0434007)
 [0,0.043419)
 [0,0.0434435)
 [0,0.0434642)
 [0,0.0434725)
 [0,0.0434773)
 [0,0.0434873)
 [0,0.0434941)
 [0,0.0435291)
 [0,0.0435779)
 [0,0.0435834)
 [0,0.0435899)
 [0,0.0435946)
 [0,0.0436113)
 [0,0.0436161)
 [0,0.0436245)
 [0,0.0436352)
 [0,0.0436505)
 [0,0.0436565)
 [0,0.04369)
 [0,0.0437147)
 [0,0.0437169)
 [0,0.0437368)
 [0,0.0437396)
 [0,0.0437592)
 [0,0.0437613)
 [0,0.0437641)
 [0,0.0438186)
 [0,0.0438186)
 [0,0.0438282)
 [0,0.0438343)
 [0,0.0438371)
 [0,0.0438554)
 [0,0.0438689)
 [0,0.0438754)
 [0,0.0438768)
 [0,0.0439056)
 [0,0.0439072)
 [0,0.043922)
 [0,0.043932)
 [0,0.0439362)
 [0,0.0439663)
 [0,0.0439676)
 [0,0.0439842)
 [0,0.043993)
 [0,0.0440154)
 [0,0.0440399)
 [0,0.0440572)
 [0,0.0440642)
 [0,0.044069)
 [0,0.044124)
 [0,0.044127)
 [0,0.0441282)
 [0,0.0441396)
 [0,0.0441449)
 [0,0.0441479)
 [0,0.0441559)
 [0,0.0441644)
 [0,0.0441678)
 [0,0.0441726)
 [0,0.0441745)
 [0,0.0441977)
 [0,0.0442034)
 [0,0.0442167)
 [0,0.0442298)
 [0,0.044238)
 [0,0.0442487)
 [0,0.0442717)
 [0,0.044285)
 [0,0.0443141)
 [0,0.044348)
 [0,0.044356)
 [0,0.0443621)
 [0,0.0443723)
 [0,0.0443747)
 [0,0.0443809)
 [0,0.044393)
 [0,0.0444182)
 [0,0.0444212)
 [0,0.0444277)
 [0,0.0444336)
 [0,0.0444439)
 [0,0.044446)
 [0,0.0444476)
 [0,0.0444642)
 [0,0.0444644)
 [0,0.0444701)
 [0,0.0444793)
 [0,0.0444839)
 [0,0.0445057)
 [0,0.0445133)
 [0,0.0445339)
 [0,0.0445361)
 [0,0.044541)
 [0,0.0445418)
 [0,0.0445454)
 [0,0.0445965)
 [0,0.0446486)
 [0,0.0446643)
 [0,0.0446646)
 [0,0.0446753)
 [0,0.0446769)
 [0,0.0447327)
 [0,0.0447347)
 [0,0.0447511)
 [0,0.0447994)
 [0,0.0448063)
 [0,0.0448367)
 [0,0.0448671)
 [0,0.0448835)
 [0,0.0448909)
 [0,0.0449036)
 [0,0.0449225)
 [0,0.0449234)
 [0,0.0449244)
 [0,0.0449345)
 [0,0.0449598)
 [0,0.0449693)
 [0,0.0450128)
 [0,0.0450296)
 [0,0.0450305)
 [0,0.0450415)
 [0,0.0450477)
 [0,0.0450552)
 [0,0.0450741)
 [0,0.045104)
 [0,0.0451093)
 [0,0.0451246)
 [0,0.0451327)
 [0,0.0451329)
 [0,0.0451539)
 [0,0.0451551)
 [0,0.0451907)
 [0,0.0452268)
 [0,0.0452349)
 [0,0.0452668)
 [0,0.0452792)
 [0,0.0453135)
 [0,0.0453242)
 [0,0.0453467)
 [0,0.045353)
 [0,0.045382)
 [0,0.0453851)
 [0,0.0454013)
 [0,0.0454358)
 [0,0.0454374)
 [0,0.0454413)
 [0,0.0454512)
 [0,0.0454657)
 [0,0.0454957)
 [0,0.0455344)
 [0,0.0455422)
 [0,0.0455617)
 [0,0.0455784)
 [0,0.0455802)
 [0,0.0455991)
 [0,0.0456012)
 [0,0.0456076)
 [0,0.0456078)
 [0,0.0456138)
 [0,0.0456276)
 [0,0.0456306)
 [0,0.0456367)
 [0,0.0456418)
 [0,0.0456481)
 [0,0.0456483)
 [0,0.0456726)
 [0,0.0456741)
 [0,0.0456937)
 [0,0.0456998)
 [0,0.045704)
 [0,0.0457226)
 [0,0.0457262)
 [0,0.045727)
 [0,0.045728)
 [0,0.0457396)
 [0,0.0457489)
 [0,0.0457619)
 [0,0.0458251)
 [0,0.0458466)
 [0,0.0458536)
 [0,0.0458611)
 [0,0.0458663)
 [0,0.0458723)
 [0,0.0458736)
 [0,0.0458769)
 [0,0.0458809)
 [0,0.0458862)
 [0,0.0458877)
 [0,0.0458878)
 [0,0.0458897)
 [0,0.045903)
 [0,0.0459063)
 [0,0.0459086)
 [0,0.0459132)
 [0,0.0459186)
 [0,0.045931)
 [0,0.0459638)
 [0,0.0459708)
 [0,0.0459872)
 [0,0.0459881)
 [0,0.0459912)
 [0,0.0460078)
 [0,0.0460148)
 [0,0.0460278)
 [0,0.0460299)
 [0,0.046033)
 [0,0.0460343)
 [0,0.0460404)
 [0,0.0460605)
 [0,0.0460616)
 [0,0.0460658)
 [0,0.0460962)
 [0,0.0460967)
 [0,0.0461206)
 [0,0.046131)
 [0,0.0461321)
 [0,0.0461327)
 [0,0.0461424)
 [0,0.0461526)
 [0,0.0461572)
 [0,0.0461643)
 [0,0.0461664)
 [0,0.0461773)
 [0,0.0461811)
 [0,0.0462114)
 [0,0.0462365)
 [0,0.046238)
 [0,0.0462617)
 [0,0.0462633)
 [0,0.0462656)
 [0,0.0462795)
 [0,0.0462845)
 [0,0.0462866)
 [0,0.0463096)
 [0,0.0463304)
 [0,0.0463726)
 [0,0.0463749)
 [0,0.0463988)
 [0,0.0464007)
 [0,0.0464087)
 [0,0.0464093)
 [0,0.0464096)
 [0,0.0464168)
 [0,0.0464181)
 [0,0.0464245)
 [0,0.0464762)
 [0,0.0464951)
 [0,0.0464955)
 [0,0.0465016)
 [0,0.0465068)
 [0,0.0465124)
 [0,0.046532)
 [0,0.0465323)
 [0,0.0465341)
 [0,0.0465359)
 [0,0.0465529)
 [0,0.046575)
 [0,0.0465898)
 [0,0.046599)
 [0,0.0466075)
 [0,0.0466273)
 [0,0.0466506)
 [0,0.0466619)
 [0,0.0466759)
 [0,0.046689)
 [0,0.0466993)
 [0,0.046706)
 [0,0.0467122)
 [0,0.0467141)
 [0,0.0467156)
 [0,0.0467273)
 [0,0.0467986)
 [0,0.0468054)
 [0,0.0468103)
 [0,0.0468116)
 [0,0.0468224)
 [0,0.0468271)
 [0,0.0468396)
 [0,0.0468417)
 [0,0.0468646)
 [0,0.0468653)
 [0,0.0468756)
 [0,0.046898)
 [0,0.0469036)
 [0,0.0469078)
 [0,0.0469097)
 [0,0.0469158)
 [0,0.0469228)
 [0,0.0469314)
 [0,0.046939)
 [0,0.0469433)
 [0,0.0469458)
 [0,0.0469704)
 [0,0.0469856)
 [0,0.046988)
 [0,0.0470074)
 [0,0.0470279)
 [0,0.0470282)
 [0,0.0470325)
 [0,0.0470484)
 [0,0.0470509)
 [0,0.0470597)
 [0,0.0470677)
 [0,0.0470865)
 [0,0.0471106)
 [0,0.0471453)
 [0,0.0471494)
 [0,0.0471577)
 [0,0.0471654)
 [0,0.0471853)
 [0,0.0472035)
 [0,0.0472124)
 [0,0.0472157)
 [0,0.0472182)
 [0,0.0472182)
 [0,0.0472251)
 [0,0.0472271)
 [0,0.0472552)
 [0,0.0472563)
 [0,0.0472658)
 [0,0.0472812)
 [0,0.0473022)
 [0,0.0473147)
 [0,0.0473169)
 [0,0.0473229)
 [0,0.0473301)
 [0,0.0473372)
 [0,0.0473443)
 [0,0.0473458)
 [0,0.0473525)
 [0,0.0473896)
 [0,0.0474075)
 [0,0.0474144)
 [0,0.0474147)
 [0,0.0474377)
 [0,0.0474446)
 [0,0.0474446)
 [0,0.0474579)
 [0,0.0474801)
 [0,0.0474933)
 [0,0.0474977)
 [0,0.0475412)
 [0,0.0475414)
 [0,0.0475427)
 [0,0.0475438)
 [0,0.0475488)
 [0,0.0475512)
 [0,0.0475699)
 [0,0.0475842)
 [0,0.0475862)
 [0,0.047587)
 [0,0.047594)
 [0,0.0476019)
 [0,0.0476112)
 [0,0.0476122)
 [0,0.0476158)
 [0,0.0476251)
 [0,0.0476329)
 [0,0.0476342)
 [0,0.0476456)
 [0,0.0476466)
 [0,0.0476599)
 [0,0.0476617)
 [0,0.047664)
 [0,0.0476805)
 [0,0.047694)
 [0,0.0477072)
 [0,0.0477098)
 [0,0.0477194)
 [0,0.0477216)
 [0,0.047727)
 [0,0.0477382)
 [0,0.0477507)
 [0,0.0477736)
 [0,0.0477842)
 [0,0.0478021)
 [0,0.047808)
 [0,0.0478201)
 [0,0.0478256)
 [0,0.0478279)
 [0,0.0478583)
 [0,0.0478826)
 [0,0.0478935)
 [0,0.0479078)
 [0,0.0479116)
 [0,0.0479248)
 [0,0.0479268)
 [0,0.0479475)
 [0,0.0479745)
 [0,0.0480039)
 [0,0.0480226)
 [0,0.048039)
 [0,0.04805)
 [0,0.048056)
 [0,0.048058)
 [0,0.0480613)
 [0,0.0480814)
 [0,0.0480837)
 [0,0.048116)
 [0,0.048118)
 [0,0.0481549)
 [0,0.0481599)
 [0,0.0481602)
 [0,0.0482027)
 [0,0.0482049)
 [0,0.048205)
 [0,0.0482145)
 [0,0.0482269)
 [0,0.0482338)
 [0,0.048238)
 [0,0.0482489)
 [0,0.0482516)
 [0,0.0482735)
 [0,0.0482799)
 [0,0.0482944)
 [0,0.0483093)
 [0,0.0483189)
 [0,0.0483472)
 [0,0.0483486)
 [0,0.0483501)
 [0,0.0483608)
 [0,0.0483706)
 [0,0.0483759)
 [0,0.0483862)
 [0,0.0483894)
 [0,0.0483986)
 [0,0.048405)
 [0,0.048417)
 [0,0.0484176)
 [0,0.0484213)
 [0,0.0484311)
 [0,0.0484597)
 [0,0.0484802)
 [0,0.0484816)
 [0,0.0484887)
 [0,0.0484963)
 [0,0.0485357)
 [0,0.0485361)
 [0,0.0485673)
 [0,0.0485686)
 [0,0.0485728)
 [0,0.0485828)
 [0,0.0485919)
 [0,0.0485952)
 [0,0.0486216)
 [0,0.0486317)
 [0,0.0486367)
 [0,0.0486382)
 [0,0.0486662)
 [0,0.0486687)
 [0,0.0486831)
 [0,0.0487211)
 [0,0.0487245)
 [0,0.0487366)
 [0,0.0487454)
 [0,0.0487531)
 [0,0.0487626)
 [0,0.0487858)
 [0,0.0488022)
 [0,0.0488165)
 [0,0.0488174)
 [0,0.0488254)
 [0,0.0488344)
 [0,0.0488353)
 [0,0.0488386)
 [0,0.0488461)
 [0,0.0488478)
 [0,0.0488568)
 [0,0.0488654)
 [0,0.0488661)
 [0,0.0488692)
 [0,0.0489045)
 [0,0.0489096)
 [0,0.0489097)
 [0,0.0489287)
 [0,0.048929)
 [0,0.0489344)
 [0,0.0489373)
 [0,0.0489374)
 [0,0.0489618)
 [0,0.0489713)
 [0,0.0489854)
 [0,0.049003)
 [0,0.0490349)
 [0,0.0490669)
 [0,0.0490904)
 [0,0.0491019)
 [0,0.0491091)
 [0,0.0491106)
 [0,0.0491121)
 [0,0.0491259)
 [0,0.0491708)
 [0,0.0491716)
 [0,0.0491776)
 [0,0.0491787)
 [0,0.049181)
 [0,0.0491966)
 [0,0.0492007)
 [0,0.0492019)
 [0,0.0492061)
 [0,0.0492104)
 [0,0.0492113)
 [0,0.0492191)
 [0,0.049233)
 [0,0.0492362)
 [0,0.0492383)
 [0,0.0492486)
 [0,0.0492775)
 [0,0.0492891)
 [0,0.0492936)
 [0,0.0492947)
 [0,0.0492957)
 [0,0.0493012)
 [0,0.0493019)
 [0,0.0493089)
 [0,0.0493313)
 [0,0.0493386)
 [0,0.0493392)
 [0,0.0493434)
