point cloud with 15000 points in dimension 3
distance matrix with 15000 points
value range: [0.0778989,14.0916]
 [0,0.0874399)
 [0,0.0874497)
 [0,0.0874535)
 [0,0.0874685)
 [0,0.0874725)
 [0,0.0874729)
 [0,0.0874764)
 [0,0.0874768)
 [0,0.0874899)
 [0,0.087494)
 [0,0.0875008)
 [0,0.0875014)
 [0,0.0875018)
 [0,0.0875062)
 [0,0.0875098)
 [0,0.0875104)
 [0,0.0875111)
 [0,0.0875116)
 [0,0.087522)
 [0,0.0875329)
 [0,0.087533)
 [0,0.0875342)
 [0,0.0875381)
 [0,0.0875446)
 [0,0.0875486)
 [0,0.0875487)
 [0,0.0875609)
 [0,0.087561)
 [0,0.0875622)
 [0,0.0875684)
 [0,0.0875726)
 [0,0.0875743)
 [0,0.0875747)
 [0,0.0875754)
 [0,0.08758)
 [0,0.0875821)
 [0,0.0875892)
 [0,0.0876046)
 [0,0.0876099)
 [0,0.087611)
 [0,0.0876159)
 [0,0.0876204)
 [0,0.087622)
 [0,0.0876272)
 [0,0.0876382)
 [0,0.0876411)
 [0,0.0876429)
 [0,0.0876488)
 [0,0.0876494)
 [0,0.0876509)
 [0,0.0876556)
 [0,0.0876581)
 [0,0.0876584)
 [0,0.0876635)
 [0,0.0876685)
 [0,0.0876692)
 [0,0.0876692)
 [0,0.0876696)
 [0,0.0876697)
 [0,0.0876729)
 [0,0.0876752)
 [0,0.0876846)
 [0,0.0876864)
 [0,0.0877073)
 [0,0.0877163)
 [0,0.0877189)
 [0,0.0877246)
 [0,0.0877262)
 [0,0.0877309)
 [0,0.0877313)
 [0,0.0877323)
 [0,0.0877343)
 [0,0.0877405)
 [0,0.0877471)
 [0,0.0877539)
 [0,0.0877575)
 [0,0.0877589)
 [0,0.0877596)
 [0,0.0877629)
 [0,0.0877633)
 [0,0.087765)
 [0,0.087767)
 [0,0.0877714)
 [0,0.0877748)
 [0,0.0877755)
 [0,0.0877785)
 [0,0.087782)
 [0,0.0877977)
 [0,0.0877994)
 [0,0.0878033)
 [0,0.0878082)
 [0,0.0878103)
 [0,0.0878106)
 [0,0.0878137)
 [0,0.087815)
 [0,0.087821)
 [0,0.0878235)
 [0,0.0878288)
 [0,0.0878344)
 [0,0.0878378)
 [0,0.0878461)
 [0,0.0878481)
 [0,0.087853)
 [0,0.0878633)
 [0,0.0878704)
 [0,0.0878736)
 [0,0.0878739)
 [0,0.0878749)
 [0,0.0878779)
 [0,0.0878799)
 [0,0.0878831)
 [0,0.0878849)
 [0,0.0878896)
 [0,0.0878928)
 [0,0.0878971)
 [0,0.0878976)
 [0,0.0878977)
 [0,0.0879056)
 [0,0.087915)
 [0,0.0879205)
 [0,0.0879212)
 [0,0.0879274)
 [0,0.0879277)
 [0,0.0879277)
 [0,0.087928)
 [0,0.0879337)
 [0,0.0879357)
 [0,0.0879378)
 [0,0.0879401)
 [0,0.087942)
 [0,0.0879427)
 [0,0.0879431)
 [0,0.0879434)
 [0,0.087948)
 [0,0.0879487)
 [0,0.0879498)
 [0,0.0879517)
 [0,0.0879522)
 [0,0.0879545)
 [0,0.0879731)
 [0,0.0879733)
 [0,0.0879809)
 [0,0.0879819)
 [0,0.0879848)
 [0,0.0879894)
 [0,0.0879909)
 [0,0.0879981)
 [0,0.087999)
 [0,0.0880028)
 [0,0.088003)
 [0,0.0880141)
 [0,0.0880147)
 [0,0.0880167)
 [0,0.088021)
 [0,0.0880221)
 [0,0.0880259)
 [0,0.0880327)
 [0,0.0880407)
 [0,0.088043)
 [0,0.0880477)
 [0,0.0880514)
 [0,0.0880559)
 [0,0.0880575)
 [0,0.088062)
 [0,0.0880722)
 [0,0.0880778)
 [0,0.0880872)
 [0,0.0881014)
 [0,0.0881022)
 [0,0.0881038)
 [0,0.08811)
 [0,0.0881115)
 [0,0.0881145)
 [0,0.0881154)
 [0,0.088126)
 [0,0.0881291)
 [0,0.0881331)
 [0,0.0881349)
 [0,0.0881369)
 [0,0.0881525)
 [0,0.0881527)
 [0,0.0881534)
 [0,0.088157)
 [0,0.0881585)
 [0,0.0881598)
 [0,0.0881634)
 [0,0.0881682)
 [0,0.0881726)
 [0,0.0881744)
 [0,0.0881753)
 [0,0.088177)
 [0,0.0881796)
 [0,0.0881872)
 [0,0.0881914)
 [0,0.0881918)
 [0,0.0882075)
 [0,0.0882091)
 [0,0.088211)
 [0,0.0882115)
 [0,0.0882123)
 [0,0.0882246)
 [0,0.088226)
 [0,0.0882272)
 [0,0.0882342)
 [0,0.0882378)
 [0,0.0882551)
 [0,0.0882698)
 [0,0.0882744)
 [0,0.0882749)
 [0,0.0882779)
 [0,0.0882779)
 [0,0.0882832)
 [0,0.088287)
 [0,0.0882989)
 [0,0.088303)
 [0,0.0883036)
 [0,0.0883085)
 [0,0.0883131)
 [0,0.088319)
 [0,0.0883193)
 [0,0.0883216)
 [0,0.088326)
 [0,0.088328)
 [0,0.0883398)
 [0,0.0883439)
 [0,0.0883469)
 [0,0.0883535)
 [0,0.0883542)
 [0,0.0883645)
 [0,0.0883842)
 [0,0.0883859)
 [0,0.0883885)
 [0,0.0883899)
 [0,0.0883942)
 [0,0.0883943)
 [0,0.0883979)
 [0,0.0884089)
 [0,0.0884104)
 [0,0.0884111)
 [0,0.0884124)
 [0,0.0884145)
 [0,0.0884177)
 [0,0.0884209)
 [0,0.0884238)
 [0,0.0884275)
 [0,0.0884305)
 [0,0.0884321)
 [0,0.0884353)
 [0,0.0884361)
 [0,0.0884378)
 [0,0.088439)
 [0,0.088439)
 [0,0.088449)
 [0,0.0884496)
 [0,0.0884575)
 [0,0.0884691)
 [0,0.0884703)
 [0,0.0884762)
 [0,0.0884821)
 [0,0.0884844)
 [0,0.0884845)
 [0,0.0884929)
 [0,0.0884931)
 [0,0.0884944)
 [0,0.0884979)
 [0,0.0885035)
 [0,0.0885079)
 [0,0.088508)
 [0,0.0885162)
 [0,0.0885194)
 [0,0.0885229)
 [0,0.088537)
 [0,0.0885381)
 [0,0.0885402)
 [0,0.0885447)
 [0,0.0885465)
 [0,0.0885514)
 [0,0.0885556)
 [0,0.0885561)
 [0,0.0885589)
 [0,0.0885593)
 [0,0.0885593)
 [0,0.0885636)
 [0,0.0885644)
 [0,0.0885653)
 [0,0.0885655)
 [0,0.0885676)
 [0,0.088572)
 [0,0.0885729)
 [0,0.088574)
 [0,0.0885796)
 [0,0.0885809)
 [0,0.0885848)
 [0,0.088585)
 [0,0.0885875)
 [0,0.0885887)
 [0,0.0885991)
 [0,0.0885998)
 [0,0.0886016)
 [0,0.0886123)
 [0,0.0886147)
 [0,0.0886171)
 [0,0.0886207)
 [0,0.0886214)
 [0,0.0886224)
 [0,0.0886234)
 [0,0.0886323)
 [0,0.0886331)
 [0,0.0886332)
 [0,0.0886385)
 [0,0.0886396)
 [0,0.0886411)
 [0,0.0886501)
 [0,0.0886503)
 [0,0.0886578)
 [0,0.0886609)
 [0,0.0886663)
 [0,0.08867)
 [0,0.0886722)
 [0,0.0886833)
 [0,0.0886892)
 [0,0.0886982)
 [0,0.0887042)
 [0,0.0887047)
 [0,0.0887062)
 [0,0.0887119)
 [0,0.0887202)
 [0,0.088723)
 [0,0.0887251)
 [0,0.0887292)
 [0,0.0887387)
 [0,0.0887442)
 [0,0.0887445)
 [0,0.0887445)
 [0,0.0887544)
 [0,0.0887547)
 [0,0.0887571)
 [0,0.0887593)
 [0,0.0887609)
 [0,0.0887609)
 [0,0.0887682)
 [0,0.0887763)
 [0,0.0887778)
 [0,0.0887858)
 [0,0.0887909)
 [0,0.0887911)
 [0,0.088797)
 [0,0.0888043)
 [0,0.0888054)
 [0,0.088806)
 [0,0.0888062)
 [0,0.0888062)
 [0,0.0888134)
 [0,0.0888193)
 [0,0.0888318)
 [0,0.0888431)
 [0,0.0888431)
 [0,0.0888527)
 [0,0.0888566)
 [0,0.088859)
 [0,0.0888604)
 [0,0.0888606)
 [0,0.0888641)
 [0,0.0888667)
 [0,0.0888701)
 [0,0.0888703)
 [0,0.0888765)
 [0,0.0888837)
 [0,0.0888881)
 [0,0.0888925)
 [0,0.0888947)
 [0,0.0888998)
 [0,0.0889003)
 [0,0.0889012)
 [0,0.0889043)
 [0,0.088905)
 [0,0.0889051)
 [0,0.0889123)
 [0,0.0889125)
 [0,0.0889148)
 [0,0.0889165)
 [0,0.0889217)
 [0,0.0889333)
 [0,0.088934)
 [0,0.0889376)
 [0,0.0889386)
 [0,0.0889419)
 [0,0.0889487)
 [0,0.0889488)
 [0,0.0889515)
 [0,0.0889525)
 [0,0.0889526)
 [0,0.0889534)
 [0,0.088956)
 [0,0.0889565)
 [0,0.08896)
 [0,0.0889611)
 [0,0.0889812)
 [0,0.0889902)
 [0,0.0889906)
 [0,0.0889927)
 [0,0.0889938)
 [0,0.0889949)
 [0,0.0889961)
 [0,0.0890031)
 [0,0.089011)
 [0,0.0890145)
 [0,0.0890158)
 [0,0.0890285)
 [0,0.0890295)
 [0,0.0890469)
 [0,0.0890478)
 [0,0.0890489)
 [0,0.0890532)
 [0,0.0890603)
 [0,0.0890659)
 [0,0.0890689)
 [0,0.0890692)
 [0,0.0890711)
 [0,0.0890722)
 [0,0.0890822)
 [0,0.0890842)
 [0,0.0890881)
 [0,0.0890897)
 [0,0.0890983)
 [0,0.0890988)
 [0,0.0890997)
 [0,0.0891078)
 [0,0.0891118)
 [0,0.089113)
 [0,0.089123)
 [0,0.0891279)
 [0,0.0891397)
 [0,0.0891418)
 [0,0.0891421)
 [0,0.089147)
 [0,0.0891613)
 [0,0.0891639)
 [0,0.0891677)
 [0,0.0891794)
 [0,0.0891824)
 [0,0.0891943)
 [0,0.0891945)
 [0,0.0891969)
 [0,0.089197)
 [0,0.0891976)
 [0,0.0891977)
 [0,0.0892011)
 [0,0.0892159)
 [0,0.0892167)
 [0,0.0892231)
 [0,0.0892237)
 [0,0.0892318)
 [0,0.0892351)
 [0,0.0892411)
 [0,0.0892453)
 [0,0.0892484)
 [0,0.0892506)
 [0,0.0892606)
 [0,0.0892642)
 [0,0.0892654)
 [0,0.089268)
 [0,0.0892691)
 [0,0.0892764)
 [0,0.0892776)
 [0,0.0892784)
 [0,0.0892906)
 [0,0.0893009)
 [0,0.0893025)
 [0,0.0893029)
 [0,0.0893047)
 [0,0.0893065)
 [0,0.0893153)
 [0,0.0893188)
 [0,0.0893196)
 [0,0.0893242)
 [0,0.0893262)
 [0,0.0893278)
 [0,0.0893298)
 [0,0.0893313)
 [0,0.0893325)
 [0,0.0893332)
 [0,0.0893401)
 [0,0.0893415)
 [0,0.0893425)
 [0,0.0893427)
 [0,0.0893436)
 [0,0.0893458)
 [0,0.0893557)
 [0,0.0893561)
 [0,0.0893664)
 [0,0.0893686)
 [0,0.089371)
 [0,0.0893754)
 [0,0.0893766)
 [0,0.0893849)
 [0,0.0893954)
 [0,0.0894084)
 [0,0.0894087)
 [0,0.0894114)
 [0,0.0894118)
 [0,0.0894134)
 [0,0.0894151)
 [0,0.0894196)
 [0,0.0894233)
 [0,0.0894234)
 [0,0.0894288)
 [0,0.0894394)
 [0,0.0894514)
 [0,0.0894537)
 [0,0.0894538)
 [0,0.0894555)
 [0,0.0894577)
 [0,0.0894592)
 [0,0.0894632)
 [0,0.0894646)
 [0,0.0894683)
 [0,0.0894687)
 [0,0.0894728)
 [0,0.0894757)
 [0,0.0894806)
 [0,0.0894895)
 [0,0.0894902)
 [0,0.0894923)
 [0,0.0895045)
 [0,0.0895074)
 [0,0.0895161)
 [0,0.0895185)
 [0,0.0895296)
 [0,0.0895297)
 [0,0.0895368)
 [0,0.0895374)
 [0,0.0895403)
 [0,0.0895425)
 [0,0.0895435)
 [0,0.0895452)
 [0,0.0895563)
 [0,0.0895599)
 [0,0.0895606)
 [0,0.089561)
 [0,0.0895676)
 [0,0.0895697)
 [0,0.0895837)
 [0,0.0895839)
 [0,0.0895892)
 [0,0.0895902)
 [0,0.0895913)
 [0,0.089599)
 [0,0.0896026)
 [0,0.0896032)
 [0,0.0896121)
 [0,0.0896135)
 [0,0.0896144)
 [0,0.089615)
 [0,0.089616)
 [0,0.0896171)
 [0,0.0896196)
 [0,0.089622)
 [0,0.089636)
 [0,0.0896371)
 [0,0.0896385)
 [0,0.0896416)
 [0,0.0896434)
 [0,0.0896451)
 [0,0.0896472)
 [0,0.089649)
 [0,0.0896516)
 [0,0.0896517)
 [0,0.0896592)
 [0,0.0896671)
 [0,0.0896739)
 [0,0.089688)
 [0,0.0896949)
 [0,0.089698)
 [0,0.0897081)
 [0,0.089709)
 [0,0.0897101)
 [0,0.0897153)
 [0,0.0897193)
 [0,0.0897296)
 [0,0.0897306)
 [0,0.089732)
 [0,0.0897325)
 [0,0.0897345)
 [0,0.0897413)
 [0,0.0897447)
 [0,0.0897494)
 [0,0.0897503)
 [0,0.0897517)
 [0,0.0897553)
 [0,0.0897605)
 [0,0.0897665)
 [0,0.0897694)
 [0,0.0897839)
 [0,0.0897875)
 [0,0.0897882)
 [0,0.0897986)
 [0,0.0898054)
 [0,0.0898059)
 [0,0.0898102)
 [0,0.089812)
 [0,0.0898176)
 [0,0.0898194)
 [0,0.0898234)
 [0,0.0898237)
 [0,0.0898292)
 [0,0.0898295)
 [0,0.0898315)
 [0,0.0898346)
 [0,0.0898367)
 [0,0.0898367)
 [0,0.0898461)
 [0,0.0898548)
 [0,0.0898573)
 [0,0.0898705)
 [0,0.0898731)
 [0,0.0898735)
 [0,0.0898742)
 [0,0.0898842)
 [0,0.0898865)
 [0,0.0898879)
 [0,0.0898904)
 [0,0.089894)
 [0,0.0898966)
 [0,0.0898973)
 [0,0.089898)
 [0,0.0898989)
 [0,0.089903)
 [0,0.0899168)
 [0,0.0899172)
 [0,0.0899178)
 [0,0.0899187)
 [0,0.0899201)
 [0,0.0899229)
 [0,0.0899246)
 [0,0.0899271)
 [0,0.0899318)
 [0,0.0899392)
 [0,0.0899416)
 [0,0.0899449)
 [0,0.0899454)
 [0,0.0899517)
 [0,0.0899541)
 [0,0.0899572)
 [0,0.0899639)
 [0,0.0899654)
 [0,0.0899667)
 [0,0.0899678)
 [0,0.0899798)
 [0,0.0899804)
 [0,0.0899829)
 [0,0.0899945)
 [0,0.0900037)
 [0,0.0900114)
 [0,0.0900119)
 [0,0.0900189)
 [0,0.0900245)
 [0,0.0900372)
 [0,0.0900393)
 [0,0.0900408)
 [0,0.0900447)
 [0,0.0900463)
 [0,0.0900509)
 [0,0.0900513)
 [0,0.0900523)
 [0,0.0900639)
 [0,0.0900643)
 [0,0.0900686)
 [0,0.0900691)
 [0,0.0900693)
 [0,0.0900714)
 [0,0.0900731)
 [0,0.0900771)
 [0,0.0900811)
 [0,0.0900884)
 [0,0.0900953)
 [0,0.090097)
 [0,0.090097)
 [0,0.0900984)
 [0,0.0900991)
 [0,0.0901)
 [0,0.0901025)
 [0,0.0901031)
 [0,0.0901041)
 [0,0.0901057)
 [0,0.09011)
 [0,0.0901102)
 [0,0.0901114)
 [0,0.0901177)
 [0,0.0901199)
 [0,0.0901217)
 [0,0.0901223)
 [0,0.0901237)
 [0,0.0901277)
 [0,0.0901291)
 [0,0.0901313)
 [0,0.0901341)
 [0,0.0901413)
 [0,0.090142)
 [0,0.0901433)
 [0,0.0901462)
 [0,0.0901472)
 [0,0.090152)
 [0,0.0901521)
 [0,0.0901548)
 [0,0.090157)
 [0,0.0901624)
 [0,0.0901667)
 [0,0.0901709)
 [0,0.0901738)
 [0,0.0901805)
 [0,0.0901807)
 [0,0.0901811)
 [0,0.0901848)
 [0,0.0901918)
 [0,0.0901962)
 [0,0.0902003)
 [0,0.0902013)
 [0,0.0902066)
 [0,0.0902097)
 [0,0.0902098)
 [0,0.0902107)
 [0,0.0902122)
 [0,0.0902154)
 [0,0.090219)
 [0,0.0902264)
 [0,0.090227)
 [0,0.0902275)
 [0,0.0902282)
 [0,0.0902305)
 [0,0.0902308)
 [0,0.0902342)
 [0,0.0902351)
 [0,0.090246)
 [0,0.0902626)
 [0,0.0902628)
 [0,0.0902654)
 [0,0.0902683)
 [0,0.090272)
 [0,0.0902734)
 [0,0.0902761)
 [0,0.0902765)
 [0,0.0902839)
 [0,0.0902862)
 [0,0.0902865)
 [0,0.090291)
 [0,0.0902914)
 [0,0.0902976)
 [0,0.0902995)
 [0,0.0903039)
 [0,0.090304)
 [0,0.0903043)
 [0,0.090308)
 [0,0.09031)
 [0,0.0903101)
 [0,0.0903199)
 [0,0.0903272)
 [0,0.0903349)
 [0,0.0903407)
 [0,0.0903418)
 [0,0.0903437)
 [0,0.0903441)
 [0,0.0903479)
 [0,0.0903546)
 [0,0.0903624)
 [0,0.0903674)
 [0,0.0903708)
 [0,0.090378)
 [0,0.0903837)
 [0,0.090387)
 [0,0.0903872)
 [0,0.0903952)
 [0,0.0903961)
 [0,0.0903961)
 [0,0.0903967)
 [0,0.0903995)
 [0,0.0904085)
 [0,0.0904119)
 [0,0.0904182)
 [0,0.0904272)
 [0,0.0904348)
 [0,0.0904359)
 [0,0.09044)
 [0,0.0904424)
 [0,0.0904447)
 [0,0.0904472)
 [0,0.0904499)
 [0,0.0904509)
 [0,0.0904511)
 [0,0.0904526)
 [0,0.0904533)
 [0,0.0904578)
 [0,0.0904634)
 [0,0.0904702)
 [0,0.0904709)
 [0,0.0904723)
 [0,0.0904801)
 [0,0.0904861)
 [0,0.090497)
 [0,0.090503)
 [0,0.090506)
 [0,0.0905077)
 [0,0.0905154)
 [0,0.0905214)
 [0,0.0905269)
 [0,0.0905305)
 [0,0.0905317)
 [0,0.0905399)
 [0,0.0905459)
 [0,0.0905569)
 [0,0.0905645)
 [0,0.0905698)
 [0,0.0905755)
 [0,0.0905768)
 [0,0.0905774)
 [0,0.0905806)
 [0,0.0905877)
 [0,0.0905933)
 [0,0.0905958)
 [0,0.0905972)
 [0,0.0905983)
 [0,0.0906196)
 [0,0.09062)
 [0,0.0906246)
 [0,0.0906302)
 [0,0.090632)
 [0,0.0906326)
 [0,0.0906487)
 [0,0.0906536)
 [0,0.0906597)
 [0,0.0906606)
 [0,0.0906613)
 [0,0.0906637)
 [0,0.0906678)
 [0,0.090668)
 [0,0.0906682)
 [0,0.0906709)
 [0,0.090674)
 [0,0.090678)
 [0,0.0906842)
 [0,0.090692)
 [0,0.0906948)
 [0,0.0906953)
 [0,0.0906989)
 [0,0.0907025)
 [0,0.0907088)
 [0,0.0907106)
 [0,0.0907132)
 [0,0.0907147)
 [0,0.0907151)
 [0,0.0907157)
 [0,0.090717)
 [0,0.0907212)
 [0,0.0907224)
 [0,0.090725)
 [0,0.0907324)
 [0,0.0907388)
 [0,0.0907434)
 [0,0.0907462)
 [0,0.0907465)
 [0,0.0907466)
 [0,0.0907469)
 [0,0.090749)
 [0,0.0907564)
 [0,0.0907594)
 [0,0.0907696)
 [0,0.0907701)
 [0,0.0907715)
 [0,0.0907726)
 [0,0.0907763)
 [0,0.0907764)
 [0,0.09078)
 [0,0.0907807)
 [0,0.0907815)
 [0,0.0907817)
 [0,0.0907874)
 [0,0.0907912)
 [0,0.0907943)
 [0,0.0907977)
 [0,0.0908044)
 [0,0.0908048)
 [0,0.0908062)
 [0,0.0908094)
 [0,0.0908131)
 [0,0.090817)
 [0,0.090825)
 [0,0.0908257)
 [0,0.0908287)
 [0,0.0908327)
 [0,0.0908364)
 [0,0.0908371)
 [0,0.0908403)
 [0,0.0908404)
 [0,0.0908414)
 [0,0.0908447)
 [0,0.0908486)
 [0,0.0908498)
 [0,0.0908567)
 [0,0.0908589)
 [0,0.0908612)
 [0,0.0908623)
 [0,0.0908625)
 [0,0.0908634)
 [0,0.0908643)
 [0,0.0908661)
 [0,0.0908699)
 [0,0.0908707)
 [0,0.090871)
 [0,0.0908746)
 [0,0.0908775)
 [0,0.0908775)
 [0,0.0908804)
 [0,0.0908829)
 [0,0.0908889)
 [0,0.0908899)
 [0,0.0908913)
 [0,0.0908962)
 [0,0.0908988)
 [0,0.0909021)
 [0,0.0909069)
 [0,0.0909167)
 [0,0.0909245)
 [0,0.0909263)
 [0,0.0909371)
 [0,0.0909407)
 [0,0.0909427)
 [0,0.090948)
 [0,0.090948)
 [0,0.0909544)
 [0,0.0909546)
 [0,0.0909584)
 [0,0.0909624)
 [0,0.0909639)
 [0,0.090968)
 [0,0.0909697)
 [0,0.090972)
 [0,0.0909775)
 [0,0.0909783)
 [0,0.090983)
 [0,0.0909833)
 [0,0.0909842)
 [0,0.0909894)
 [0,0.0909913)
 [0,0.0909915)
 [0,0.0909929)
 [0,0.0909986)
 [0,0.0910019)
 [0,0.091004)
 [0,0.0910059)
 [0,0.0910109)
 [0,0.091021)
 [0,0.0910241)
 [0,0.0910326)
 [0,0.0910338)
 [0,0.0910498)
 [0,0.0910536)
 [0,0.0910545)
 [0,0.0910576)
 [0,0.0910585)
 [0,0.0910598)
 [0,0.0910607)
 [0,0.091061)
 [0,0.0910623)
 [0,0.0910767)
 [0,0.0910842)
 [0,0.0910895)
 [0,0.0910965)
 [0,0.0910969)
 [0,0.091104)
 [0,0.0911044)
 [0,0.0911078)
 [0,0.0911088)
 [0,0.0911188)
 [0,0.0911193)
 [0,0.0911195)
 [0,0.0911253)
 [0,0.0911263)
 [0,0.0911376)
 [0,0.0911513)
 [0,0.0911547)
 [0,0.0911576)
 [0,0.0911586)
 [0,0.0911634)
 [0,0.0911641)
 [0,0.0911657)
 [0,0.091167)
 [0,0.0911707)
 [0,0.09118)
 [0,0.0911808)
 [0,0.0911885)
 [0,0.0911938)
 [0,0.0911962)
 [0,0.0911998)
 [0,0.0912017)
 [0,0.0912026)
 [0,0.0912041)
 [0,0.0912042)
 [0,0.0912066)
 [0,0.0912114)
 [0,0.0912125)
 [0,0.0912145)
 [0,0.0912149)
 [0,0.0912191)
 [0,0.0912196)
 [0,0.0912212)
 [0,0.0912246)
 [0,0.0912272)
 [0,0.0912285)
 [0,0.0912302)
 [0,0.0912319)
 [0,0.0912349)
 [0,0.0912373)
 [0,0.0912413)
 [0,0.0912415)
 [0,0.0912443)
 [0,0.0912453)
 [0,0.0912458)
 [0,0.0912477)
 [0,0.0912501)
 [0,0.0912506)
 [0,0.0912527)
 [0,0.0912535)
 [0,0.0912599)
 [0,0.0912605)
 [0,0.0912654)
 [0,0.0912684)
 [0,0.0912736)
 [0,0.0912747)
 [0,0.0912768)
 [0,0.091277)
 [0,0.0912811)
 [0,0.0912821)
 [0,0.0912902)
 [0,0.0912911)
 [0,0.0912984)
 [0,0.0913038)
 [0,0.0913044)
 [0,0.0913084)
 [0,0.0913088)
 [0,0.0913094)
 [0,0.0913148)
 [0,0.0913329)
 [0,0.0913377)
 [0,0.0913436)
 [0,0.0913446)
 [0,0.0913542)
 [0,0.0913547)
 [0,0.0913675)
 [0,0.0913707)
 [0,0.0913724)
 [0,0.0913832)
 [0,0.0913859)
 [0,0.0913959)
 [0,0.0913969)
 [0,0.0913999)
 [0,0.0914003)
 [0,0.0914013)
 [0,0.0914029)
 [0,0.0914085)
 [0,0.0914119)
 [0,0.0914126)
 [0,0.0914171)
 [0,0.0914173)
 [0,0.0914176)
 [0,0.0914256)
 [0,0.0914337)
 [0,0.0914409)
 [0,0.0914586)
 [0,0.0914636)
 [0,0.0914648)
 [0,0.0914669)
 [0,0.0914837)
 [0,0.0914848)
 [0,0.0914877)
 [0,0.091488)
 [0,0.0914881)
 [0,0.091491)
 [0,0.0914966)
 [0,0.0914976)
 [0,0.0914986)
 [0,0.0915)
 [0,0.0915016)
 [0,0.0915023)
 [0,0.0915041)
 [0,0.0915136)
 [0,0.0915251)
 [0,0.0915259)
 [0,0.0915262)
 [0,0.0915335)
 [0,0.0915417)
 [0,0.0915452)
 [0,0.0915456)
 [0,0.0915496)
 [0,0.0915533)
 [0,0.09156)
 [0,0.0915617)
 [0,0.0915625)
 [0,0.0915659)
 [0,0.0915666)
 [0,0.0915668)
 [0,0.091569)
 [0,0.0915763)
 [0,0.0915814)
 [0,0.0915872)
 [0,0.0915876)
 [0,0.0915892)
 [0,0.091594)
 [0,0.091606)
 [0,0.0916236)
 [0,0.0916258)
 [0,0.0916368)
 [0,0.0916397)
 [0,0.0916537)
 [0,0.0916554)
 [0,0.0916637)
 [0,0.091664)
 [0,0.0916643)
 [0,0.0916654)
 [0,0.0916656)
 [0,0.0916658)
 [0,0.0916682)
 [0,0.0916702)
 [0,0.0916793)
 [0,0.091682)
 [0,0.0916823)
 [0,0.0916828)
 [0,0.0916892)
 [0,0.0916946)
 [0,0.0917001)
 [0,0.0917075)
 [0,0.091709)
 [0,0.0917163)
 [0,0.0917214)
 [0,0.0917225)
 [0,0.0917289)
 [0,0.0917303)
 [0,0.0917335)
 [0,0.0917346)
 [0,0.091741)
 [0,0.0917462)
 [0,0.091747)
 [0,0.0917496)
 [0,0.0917497)
 [0,0.0917546)
 [0,0.0917605)
 [0,0.0917708)
 [0,0.091775)
 [0,0.0917769)
 [0,0.0917862)
 [0,0.0917871)
 [0,0.0917916)
 [0,0.0917922)
 [0,0.0917972)
 [0,0.0918018)
 [0,0.0918032)
 [0,0.0918107)
 [0,0.0918116)
 [0,0.0918127)
 [0,0.0918218)
 [0,0.0918233)
 [0,0.0918265)
 [0,0.0918274)
 [0,0.0918299)
 [0,0.0918311)
 [0,0.0918362)
 [0,0.0918374)
 [0,0.0918389)
 [0,0.0918405)
 [0,0.0918506)
 [0,0.0918526)
 [0,0.0918533)
 [0,0.0918561)
 [0,0.0918591)
 [0,0.0918595)
 [0,0.0918648)
 [0,0.0918653)
 [0,0.0918679)
 [0,0.091871)
 [0,0.0918733)
 [0,0.0918733)
 [0,0.0918751)
 [0,0.0918801)
 [0,0.0918811)
 [0,0.0918841)
 [0,0.0918879)
 [0,0.0918896)
 [0,0.0918909)
 [0,0.0918913)
 [0,0.0918917)
 [0,0.091893)
 [0,0.0919069)
 [0,0.091907)
 [0,0.0919079)
 [0,0.0919157)
 [0,0.0919269)
 [0,0.0919378)
 [0,0.0919422)
 [0,0.0919484)
 [0,0.0919509)
 [0,0.0919587)
 [0,0.0919666)
 [0,0.0919681)
 [0,0.0919707)
 [0,0.0919724)
 [0,0.0919726)
 [0,0.0919833)
 [0,0.0919879)
 [0,0.0919881)
 [0,0.0919963)
 [0,0.0919974)
 [0,0.0919987)
 [0,0.0920006)
 [0,0.092004)
 [0,0.0920043)
 [0,0.0920056)
 [0,0.0920153)
 [0,0.0920239)
 [0,0.0920354)
 [0,0.0920364)
 [0,0.0920459)
 [0,0.0920481)
 [0,0.0920497)
 [0,0.0920505)
 [0,0.0920517)
 [0,0.0920565)
 [0,0.0920571)
 [0,0.0920575)
 [0,0.092063)
 [0,0.092064)
 [0,0.0920642)
 [0,0.0920689)
 [0,0.0920695)
 [0,0.0920766)
 [0,0.0920807)
 [0,0.092083)
 [0,0.0920961)
 [0,0.0920964)
 [0,0.0921054)
 [0,0.0921098)
 [0,0.0921123)
 [0,0.0921158)
 [0,0.0921181)
 [0,0.0921288)
 [0,0.0921297)
 [0,0.092134)
 [0,0.0921365)
 [0,0.0921403)
 [0,0.0921415)
 [0,0.0921463)
 [0,0.0921559)
 [0,0.0921595)
 [0,0.0921683)
 [0,0.0921684)
 [0,0.0921704)
 [0,0.0921887)
 [0,0.0921891)
 [0,0.0921928)
 [0,0.0921952)
 [0,0.0921966)
 [0,0.092202)
 [0,0.0922138)
 [0,0.0922148)
 [0,0.0922172)
 [0,0.0922176)
 [0,0.0922201)
 [0,0.0922206)
 [0,0.0922254)
 [0,0.0922279)
 [0,0.092229)
 [0,0.0922295)
 [0,0.0922299)
 [0,0.0922334)
 [0,0.0922392)
 [0,0.0922437)
 [0,0.0922465)
 [0,0.0922474)
 [0,0.0922486)
 [0,0.0922505)
 [0,0.0922553)
 [0,0.0922566)
 [0,0.0922567)
